what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199503686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199507647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199514854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199515375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199546581
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438199552835
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438199601018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438199601043
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438199601316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199658075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199679375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199705432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199728194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438199749008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438199752709
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438199765173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438199765197
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438199765393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199770784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199777785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199778143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199779280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199779308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199782458
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1438199783093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199790551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199797553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199799666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199804394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199807695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199809734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199813974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199953297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199953487
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199955894
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438199956572
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1438266102769
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1438266102771
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1438266102845
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1438266102882
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1438266102903
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1438266102903
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1438266102914
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1438266102914
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1438266102915
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1438266102921
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1438266102922
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1438266102928
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1438266102944
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1438266102944
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1438266102955
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1438266103003
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1438266103004
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1438266103021
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1438266103032
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1438266103032
