what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1439110911621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439110953277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439110965752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439110979981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439111007281
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111051198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1439111051211
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111051289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1439111066779
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111069752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1439111069759
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111069930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1439111080480
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111081771
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1439111081776
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111081934
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111097338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1439111097346
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111097517
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1439111170049
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1439111282745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439111289242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439111307484
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1439111315975
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111324002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1439111324084
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111324109
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1439111380367
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1439111413251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1439111420361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1439111436490
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111441684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1439111441691
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111441760
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111447442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1439111447450
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1439111447648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439111453779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439111458659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439111463357
