what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1439035557800
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1439035557801
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1439035557801
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1439035557801
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1439035557801
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1439035557802
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1439035557802
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1439035557803
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1439035557804
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1439035557804
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1439035557805
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1439035557806
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1439035557806
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1439035557806
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1439035557808
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1439035557808
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1439035557809
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1439035557809
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1439035557810
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1439035557810
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1439035557811
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1439035557812
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1439035557812
os,sysinfo,,,"win32",1439035557815
arch,sysinfo,,,"x86",1439035557815
ws,sysinfo,,,"win32",1439035557815
locale,sysinfo,,,"en_US",1439035557815
processors,sysinfo,,,"4",1439035557815
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1439035557815
java.runtime.version,sysinfo,,,"1.8.0_45-b15",1439035557815
java.specification.name,sysinfo,,,"Java Platform API Specification",1439035557815
java.specification.vendor,sysinfo,,,"Oracle Corporation",1439035557815
java.specification.version,sysinfo,,,"1.8",1439035557815
java.vendor,sysinfo,,,"Oracle Corporation",1439035557815
java.version,sysinfo,,,"1.8.0_45",1439035557815
java.vm.info,sysinfo,,,"mixed mode",1439035557815
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1439035557815
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1439035557815
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1439035557815
java.vm.specification.version,sysinfo,,,"1.8",1439035557815
java.vm.vendor,sysinfo,,,"Oracle Corporation",1439035557815
java.vm.version,sysinfo,,,"25.45-b02",1439035557815
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1439035562205
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1439035562325
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1439035562482
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1439035562515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035568086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035568167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035568309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035577213
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035577331
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035584582
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1439035584649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035585349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035605185
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1439035606909
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1439035606984
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1439035606999
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1439035607138
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1439035607740
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1439035607745
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1439035687162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035698579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035703158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035703552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1439035720765
