what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438772551363
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438772552279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438772623528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438772840628
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1438772899943
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438772938780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438772938832
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438772938860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438773049730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438773058406
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438773080200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438773080211
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438773080268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438773086489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438773098649
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438773158169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438773158190
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438773158386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438773161421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438773199751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1438773339008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438773374364
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438773375985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438773375995
