what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1466476621461
os,sysinfo,,,"win32",1466476621466
arch,sysinfo,,,"x86",1466476621466
ws,sysinfo,,,"win32",1466476621466
locale,sysinfo,,,"en_US",1466476621466
processors,sysinfo,,,"4",1466476621466
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1466476621466
java.runtime.version,sysinfo,,,"1.8.0_60-b27",1466476621466
java.specification.name,sysinfo,,,"Java Platform API Specification",1466476621466
java.specification.vendor,sysinfo,,,"Oracle Corporation",1466476621466
java.specification.version,sysinfo,,,"1.8",1466476621466
java.vendor,sysinfo,,,"Oracle Corporation",1466476621466
java.version,sysinfo,,,"1.8.0_60",1466476621466
java.vm.info,sysinfo,,,"mixed mode",1466476621466
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1466476621466
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1466476621466
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1466476621466
java.vm.specification.version,sysinfo,,,"1.8",1466476621466
java.vm.vendor,sysinfo,,,"Oracle Corporation",1466476621466
java.vm.version,sysinfo,,,"25.60-b23",1466476621466
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1466476621840
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1466476622102
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1466476622167
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1466476622342
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1466478974763
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1466668226753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1466668230277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1466673242169
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1466696181621
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1466696184622
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1466696186231
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1466696186263
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1466696186341
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1466911747932
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1466911747933
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1466911747934
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1466911747963
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1466911747984
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1466911747985
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1466911748001
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1466911748003
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1466911748004
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1466911748015
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1466911748015
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1466911748021
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1466911748035
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1466911748035
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1466911748047
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1466911748048
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1466911748052
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1466911748070
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1466911748082
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1466911748083
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1466911748083
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1466911748084
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1466911748085
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1466911748086
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1466911748087
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1466911748087
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1466911748088
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1466911748089
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1466911748089
