what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956624064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956660888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956670090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956698909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956708473
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1467956739123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1467956739474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1467956748646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1467956751361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1467956753946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956839817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956842533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956867747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956867857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1467956904870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956923253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467956997250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957022008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957078332
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957097794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957106177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957156507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957719897
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1467957737145
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1467957739071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957751945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957766498
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1467957766555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957791739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957955760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467957960391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467958002975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1467958034895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467958049586
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1467958051777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467958069123
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467958079808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467958191828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467958198790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467958206889
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1467958206934
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1467958216003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1467958219537
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1467958276011
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1467958276291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467958276416
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1467958279657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467958279677
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1467958282804
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1467958363646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467958410009
