what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440229699439
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440229699642
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440229699751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440229699829
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1440229707198
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440229707589
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440229707698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1440229721042
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440229722995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440229724948
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1440229725948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440229823444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440230019425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440230025183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440230040060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440230049657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1440230055174
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440230365666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1440230365666
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440230365710
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1440231041478
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1440231041541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440231084814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440231100383
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440231433673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1440231433689
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440231433736
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440231677396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1440231677427
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440231677458
