what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958450043
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438958506896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438958506902
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438958507042
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438958544372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438958544377
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438958544565
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438958673223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438958673228
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438958673432
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958689523
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958799768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438958849204
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438958891079
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438958953398
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438958958740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438958958784
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438958958819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958972316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958974359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958974765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958979187
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1438958979866
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1438958980304
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1438958980507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958986457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958986586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958986620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958988855
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438958989307
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1438958989767
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1438958989997
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1438958990088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958990816
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1438958991192
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1438958991740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438958991914
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1438958991925
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1438959014777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438959021332
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438959031481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438959035276
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438959037353
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438959037678
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1438959039010
activated,perspective,org.eclipse.debug.ui,,"org.eclipse.debug.ui.DebugPerspective",1438959094324
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1438959094325
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1438959094326
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1438959094326
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1438959094327
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1438959094327
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1438959094328
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1438959094328
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1438959094329
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1438959094330
