what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1470885124909
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1470885124909
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1470885124909
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1470885124909
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1470885124909
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1470885124909
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1470885124909
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1470885124909
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1470885124909
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1470885124972
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1470885124972
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1470885124972
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1470885125003
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1470885125050
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1470885125050
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1470885125050
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1470885125050
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1470885125066
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1470885125144
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1470885125144
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1470885125144
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1470885125159
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1470885125222
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1470885125222
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1470885125316
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1470885125316
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1470885125316
os,sysinfo,,,"win32",1470885125316
arch,sysinfo,,,"x86",1470885125316
ws,sysinfo,,,"win32",1470885125316
locale,sysinfo,,,"en_US",1470885125316
processors,sysinfo,,,"4",1470885125316
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1470885125316
java.runtime.version,sysinfo,,,"1.8.0_60-b27",1470885125316
java.specification.name,sysinfo,,,"Java Platform API Specification",1470885125316
java.specification.vendor,sysinfo,,,"Oracle Corporation",1470885125316
java.specification.version,sysinfo,,,"1.8",1470885125316
java.vendor,sysinfo,,,"Oracle Corporation",1470885125316
java.version,sysinfo,,,"1.8.0_60",1470885125316
java.vm.info,sysinfo,,,"mixed mode",1470885125316
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1470885125316
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1470885125316
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1470885125316
java.vm.specification.version,sysinfo,,,"1.8",1470885125316
java.vm.vendor,sysinfo,,,"Oracle Corporation",1470885125316
java.vm.version,sysinfo,,,"25.60-b23",1470885125316
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1470885126628
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1470885129547
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1470885130110
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1470885130704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470897388815
