what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438078776273
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438078776311
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438078776341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078814014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078814210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078822960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078823164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078839044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078839270
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078897606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078904492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078936301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078943515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078978591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438078988168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438078993649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438079026611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438079037776
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438079045981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438079045989
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438079046143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438079058695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438079077146
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438079188733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438079188738
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438079189036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438079205105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438079219427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438079220094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438079270921
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438079276974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438079276990
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1438079277186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438079279655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438079398354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438079403721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438083738939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438083754004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438083763069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438084049235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438084087891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438084099218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438084103670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438086275526
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438086288734
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438086291048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438086297450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438095261051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438095267725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438095269916
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438095270567
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1438190797869
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1438190797871
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1438190797873
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1438190797887
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1438190797907
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1438190797909
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1438190797920
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1438190797922
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1438190797923
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1438190797937
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1438190797939
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1438190797966
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1438190797984
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1438190797985
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1438190798005
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1438190798007
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1438190798016
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1438190798027
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1438190798029
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1438190798045
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1438190798048
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1438190798049
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1438190798050
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1438190798052
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1438190798054
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1438190798055
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1438190798073
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1438190798085
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1438190798095
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1438190798104
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1438190798112
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1438190798128
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1438190798132
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1438190798145
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1438190798146
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1438190798156
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1438190799786
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1438190799787
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1438190799814
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1438190799827
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1438190799842
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1438190799854
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1438190799855
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1438190799872
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1438190799887
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1438190799887
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1438190799889
