what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477329921025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477329924060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477329929896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477330015752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477330017270
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477330078367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477330086452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477330094167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477330134910
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1477330257613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1477330257665
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1477330258057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477330263352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477355307640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477355451728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477356042986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477356339942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477356340175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477356376367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477356439313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477356786349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477356790877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1477356871049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477356877172
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477356883923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477356890873
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477356898066
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477356905217
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477356916172
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1477356927750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477356945094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357236260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357240284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357254018
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1477357316668
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1477357316704
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1477357317138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357334721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357423171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357456591
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357467078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357470779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357476134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357499367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357594128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357596956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357671982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357730611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357734456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357748621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357748699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357765731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357771232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357796530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357796671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357833826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357865581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477357954215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358092319
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1477358125303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1477358154159
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1477358156424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1477358156434
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1477358156538
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1477358157773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477358175747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358186585
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358209624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358234571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358318326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358331000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358552052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1477358703519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477358713335
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358735943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358773551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1477358827230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477358831509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477358837398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477358851146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477358855627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1477358860806
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1477358869977
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1477358869989
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1477358870076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358891907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358919147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477358967884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359146665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359152160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359176787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359385985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359424792
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1477359572498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359592656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359593674
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1477359596173
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359755193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359812907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359891776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359908039
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1477359946499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1477359946507
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1477359946589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359948722
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359966702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477359989105
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477360062615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477360110985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477360124171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477360137623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477360251509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477360256900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1477360272085
