what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469769218525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1469769329042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469769400167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469769402412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469769426187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469769426453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1469769552442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1469769554596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469769659397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469769659624
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1469769692195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469769699580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469769724510
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1469769724963
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1469769725072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1469769891335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1469769894859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1469769900881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1469769904407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469770005869
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469770006132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1469770121902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1469770126380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1469770174190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469770176445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469771260595
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1469771271164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1469771274715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469771323536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469771326252
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469771326315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469771338057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469771340295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469771342421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469771351777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469776384109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469776390005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1469776408970
